country_std,month_start,y,sample_weight,tariff_count_country_3m,tariff_count_country_6m,tariff_count_country_12m,months_since_last_tariff_country,authority_count_12m_IEEPA,authority_count_12m_Section_301,authority_count_12m_Section_232,trade_deficit,imports,exports,trade_deficit_3m_mean,trade_deficit_3m_change,gscpi,gscpi_3m_mean,unrate,month_of_year,months_since_start,manufacturing_strength,fx_to_usd,fx_to_usd_3m_mean,fx_to_usd_3m_std,GSCPI,unemployment_rate,unemployment_3m_mean,political_risk_score,tariff_event_count
AFGHANISTAN,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,1.99687,2.526573,0.529703,1.99687,,-0.28,-0.28,4.2,11,0,,,,,,,,,
AFGHANISTAN,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,1.4973910000000001,2.401628,0.904237,1.7471305,,-0.26,-0.27,4.1,12,1,,,,,,,,,
AFGHANISTAN,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,2.415547,3.295203,0.879656,1.969936,,-0.18,-0.24,4.0,1,2,,,,,,,,,
AFGHANISTAN,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,2.357859,2.885865,0.528006,2.090265666666667,0.360989,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
AFGHANISTAN,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,4.244624,4.820235,0.575611,3.00601,2.7472329999999996,-0.18,-0.12,4.2,3,4,,,,,,,,,
AFGHANISTAN,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,0.7657240000000001,2.107323,1.341599,2.456069,-1.649823,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
AFGHANISTAN,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,4.169447999999999,6.505806,2.336358,3.059932,1.8115889999999992,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
AFGHANISTAN,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,0.730873,1.382145,0.651272,1.8886816666666666,-3.513751,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
AFGHANISTAN,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,2.234789,3.001208,0.766419,2.37837,1.469065,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
AFGHANISTAN,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,-0.3038160000000001,1.355491,1.659307,0.8872820000000002,-4.4732639999999995,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
AFGHANISTAN,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,0.18031399999999986,1.738897,1.558583,0.7037623333333336,-0.5505590000000001,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
AFGHANISTAN,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,1.430586,1.650847,0.220261,0.43569466666666684,-0.8042030000000002,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
AFGHANISTAN,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,3.5476759999999996,4.249641,0.701965,1.7195253333333334,3.8514919999999995,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
ALGERIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,32.008689000000004,119.624089,87.6154,32.008689000000004,,-0.28,-0.28,4.2,11,0,,,,,,,,,
ALGERIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,124.388463,303.33958,178.951117,78.198576,,-0.26,-0.27,4.1,12,1,,,,,,,,,
ALGERIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,49.445644000000016,158.124308,108.678664,68.61426533333334,,-0.18,-0.24,4.0,1,2,,,,,,,,,
ALGERIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,235.77336199999996,297.678977,61.905615,136.535823,203.76467299999996,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
ALGERIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,82.50024999999998,184.911524,102.411274,122.57308533333332,-41.88821300000002,-0.18,-0.12,4.2,3,4,,,,,,,,,
ALGERIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,45.78335899999999,147.806843,102.023484,121.35232366666663,-3.6622850000000255,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
ALGERIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,80.695013,163.123929,82.428916,69.65954066666666,-155.07834899999995,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
ALGERIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,76.44226300000001,171.194365,94.752102,67.64021166666667,-6.057986999999969,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
ALGERIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,132.91314500000001,193.721345,60.8082,96.68347366666667,87.12978600000002,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
ALGERIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,252.963668,330.89535,77.931682,154.10635866666667,172.26865500000002,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
ALGERIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,165.844073,267.11104,101.266967,183.90696200000002,89.40181,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
ALGERIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-29.13231900000001,105.283057,134.415376,129.89180733333333,-162.04546400000004,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
ALGERIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-37.456810000000004,87.254105,124.710915,33.08498133333333,-290.420478,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
ANGOLA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,132.117838,203.699304,71.581466,132.117838,,-0.28,-0.28,4.2,11,0,,,,,,,,,
ANGOLA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,130.814355,170.509356,39.695001,131.4660965,,-0.26,-0.27,4.1,12,1,,,,,,,,,
ANGOLA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,-213.703716,79.927721,293.631437,16.409492333333343,,-0.18,-0.24,4.0,1,2,,,,,,,,,
ANGOLA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,4.615915000000001,63.846638,59.230723,-26.09114866666666,-127.501923,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
ANGOLA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-19.309434,28.08617,47.395604,-76.13241166666667,-150.12378900000002,-0.18,-0.12,4.2,3,4,,,,,,,,,
ANGOLA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-56.17703399999999,25.486355,81.663389,-23.62351766666666,157.526682,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
ANGOLA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,31.610005,68.330411,36.720406,-14.625487666666663,26.99409,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
ANGOLA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,46.66110200000001,97.889688,51.228586,7.364691000000007,65.97053600000001,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
ANGOLA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,115.038596,171.4605,56.421904,64.43656766666668,171.21562999999998,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
ANGOLA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,67.60642000000001,127.890105,60.283685,76.43537266666668,35.99641500000001,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
ANGOLA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-99.802679,78.87281,178.675489,27.614112333333342,-146.463781,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
ANGOLA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-7.261699999999998,49.912002,57.173702,-13.152652999999994,-122.300296,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
ANGOLA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-154.804869,39.830462,194.635331,-87.28974933333332,-222.411289,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
ARGENTINA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-99.47084800000005,638.142433,737.613281,-99.47084800000005,,-0.28,-0.28,4.2,11,0,,,,,,,,,
ARGENTINA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-188.869279,684.163719,873.032998,-144.17006350000003,,-0.26,-0.27,4.1,12,1,,,,,,,,,
ARGENTINA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,-35.17973200000006,662.665948,697.84568,-107.83995300000004,,-0.18,-0.24,4.0,1,2,,,,,,,,,
ARGENTINA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,-277.431433,448.67392,726.105353,-167.16014800000002,-177.96058499999998,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
ARGENTINA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-319.24487100000005,472.1656,791.410471,-210.6186786666667,-130.37559200000004,-0.18,-0.12,4.2,3,4,,,,,,,,,
ARGENTINA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-223.95500300000003,531.900492,755.855495,-273.54376900000005,-188.77527099999998,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
ARGENTINA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-188.11668700000007,602.376681,790.493368,-243.77218700000006,89.31474599999996,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
ARGENTINA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,-274.252469,705.373913,979.626382,-228.7747196666667,44.99240200000003,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
ARGENTINA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,-271.5854770000001,788.705606,1060.291083,-244.6515443333334,-47.63047400000005,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
ARGENTINA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-85.50182900000004,758.865227,844.367056,-210.4465916666667,102.61485800000003,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
ARGENTINA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-96.05057699999998,758.577276,854.627853,-151.04596100000003,178.20189200000004,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
ARGENTINA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,29.63426299999992,869.868897,840.234634,-50.639381000000036,301.21974,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
ARGENTINA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,103.32497999999998,860.035429,756.710449,12.302888666666641,188.82680900000003,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
AUSTRALIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-1890.7122040000002,1356.000769,3246.712973,-1890.7122040000002,,-0.28,-0.28,4.2,11,0,,,,,,,,,
AUSTRALIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-352.2021490000002,2345.962458,2698.164607,-1121.4571765,,-0.26,-0.27,4.1,12,1,,,,,,,,,
AUSTRALIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,2189.663516,4579.857557,2390.194041,-17.750279000000166,,-0.18,-0.24,4.0,1,2,,,,,,,,,
AUSTRALIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,1373.4945390000003,3802.81408,2429.319541,1070.3186353333333,3264.2067430000006,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
AUSTRALIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,941.6060420000003,3888.667229,2947.061187,1501.5880323333333,1293.8081910000005,-0.18,-0.12,4.2,3,4,,,,,,,,,
AUSTRALIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-1196.0577919999998,1713.078334,2909.136126,373.0142630000002,-3385.721308,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
AUSTRALIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-1521.1946809999997,1400.050003,2921.244684,-591.8821436666665,-2894.68922,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
AUSTRALIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,-1696.1706639999998,1379.01726,3075.187924,-1471.1410456666665,-2637.776706,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
AUSTRALIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,547.5521350000004,3219.660447,2672.108312,-889.9377366666664,1743.6099270000002,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
AUSTRALIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-1636.307337,1268.099638,2904.406975,-928.3086219999999,-115.11265600000024,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
AUSTRALIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-536.6150660000003,2267.610492,2804.225558,-541.7900893333334,1159.5555979999995,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
AUSTRALIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-1643.8060790000002,1866.134656,3509.940735,-1272.2428273333335,-2191.3582140000008,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
AUSTRALIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-1150.615869,1324.485274,2475.101143,-1110.3456713333335,485.691468,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BANGLADESH,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,402.5354090000001,713.268305,310.732896,402.5354090000001,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BANGLADESH,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,472.575827,655.207851,182.632024,437.55561800000004,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BANGLADESH,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,700.85588,904.265282,203.409402,525.322372,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BANGLADESH,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,702.018347,789.028338,87.009991,625.1500179999999,299.4829379999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BANGLADESH,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,692.422993,829.37368,136.950687,698.4324066666667,219.84716600000002,-0.18,-0.12,4.2,3,4,,,,,,,,,
BANGLADESH,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,625.914231,886.013236,260.099005,673.451857,-74.94164899999998,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BANGLADESH,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,415.152239,633.474007,218.321768,577.8298209999999,-286.86610799999994,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BANGLADESH,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,665.5546830000001,835.565826,170.011143,568.8737176666667,-26.86830999999995,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BANGLADESH,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,661.113917,832.257662,171.143745,580.6069463333334,35.19968600000004,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BANGLADESH,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,581.939113,749.90385,167.964737,636.2025709999999,166.786874,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BANGLADESH,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,670.9296459999999,908.271811,237.342165,637.9942253333334,5.374962999999866,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
BANGLADESH,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,458.06902999999994,764.225792,306.156762,570.3125963333333,-203.04488700000007,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
BANGLADESH,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,383.39367799999997,629.695394,246.301716,504.13078466666656,-198.54543500000005,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BOLIVIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-13.695170999999995,46.150243,59.845414,-13.695170999999995,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BOLIVIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,15.341839999999998,40.599652,25.257812,0.8233345000000014,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BOLIVIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,13.946547999999996,42.828582,28.882034,5.197738999999999,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BOLIVIA,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,22.979604000000002,52.848596,29.868992,17.422663999999997,36.674775,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BOLIVIA,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,18.272489,42.609606,24.337117,18.399547,2.9306490000000025,-0.18,-0.12,4.2,3,4,,,,,,,,,
BOLIVIA,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,-1.023102999999999,29.840039,30.863142,13.409663333333336,-14.969650999999995,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BOLIVIA,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,25.060765000000004,56.346462,31.285697,14.103383666666668,2.0811610000000016,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BOLIVIA,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,32.602118000000004,57.950657,25.348539,18.87992666666667,14.329629000000004,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BOLIVIA,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,30.093180999999994,64.292082,34.198901,29.252021333333335,31.116283999999993,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BOLIVIA,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,32.529521,61.1233,28.593779,31.741606666666666,7.468755999999999,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BOLIVIA,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,38.65602799999999,63.214268,24.55824,33.75957666666667,6.053909999999988,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
BOLIVIA,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,9.287971999999996,36.874137,27.586165,26.824507,-20.805208999999998,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
BOLIVIA,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,42.174963,71.275543,29.10058,30.039654333333328,9.645441999999996,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BOSNIA AND HERZEGOVINA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BOSNIA AND HERZEGOVINA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.12,4.2,3,4,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,,,,,,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,,,,,,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,,,,,,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,,,,,,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,,,,,,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,,,,,,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
BOSNIA AND HERZEGOVINA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,,,,,,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BOTSWANA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,27.629017,32.155388,4.526371,27.629017,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BOTSWANA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,6.977941999999999,19.939711,12.961769,17.3034795,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BOTSWANA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,7.480636,13.836618,6.355982,14.029198333333333,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BOTSWANA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,2.408950000000001,10.729732,8.320782,5.622509333333333,-25.220067,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BOTSWANA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,66.08228600000001,69.736951,3.654665,25.32395733333334,59.10434400000001,-0.18,-0.12,4.2,3,4,,,,,,,,,
BOTSWANA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,7.724043999999999,16.044531,8.320487,25.405093333333337,0.24340799999999962,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BOTSWANA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,42.707336,45.68502,2.977684,38.83788866666668,40.298385999999994,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BOTSWANA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,2.45497,4.687213,2.232243,17.628783333333338,-63.62731600000001,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BOTSWANA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,10.486386,15.195665,4.709279,18.549564000000004,2.7623420000000003,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BOTSWANA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,2.6287380000000002,8.787096,6.158358,5.190031333333338,-40.078598,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BOTSWANA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,9.905572,12.986162,3.08059,7.673565333333339,7.450602,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
BOTSWANA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,7.095172,9.720713,2.625541,6.5431606666666715,-3.3912139999999997,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
BOTSWANA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,8.051414000000001,14.30714,6.255726,8.350719333333338,5.422676000000001,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BRAZIL,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-189.00615800000014,3978.757552,4167.76371,-189.00615800000014,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BRAZIL,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-506.2223210000002,3810.755873,4316.978194,-347.61423950000017,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BRAZIL,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,-85.00341800000024,3770.69249,3855.695908,-260.0772990000002,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BRAZIL,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,-728.586902,3344.528014,4073.114916,-439.93754700000017,-539.5807439999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BRAZIL,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-756.0455780000002,3898.077228,4654.122806,-523.2119660000002,-249.823257,-0.18,-0.12,4.2,3,4,,,,,,,,,
BRAZIL,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-1070.4841990000004,3184.151304,4254.635503,-851.7055596666669,-985.4807810000002,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BRAZIL,2025-05-01,1,1.0,1,1,1,0.95,1,0,0,-587.135996,4224.143105,4811.279101,-804.5552576666669,141.45090600000003,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BRAZIL,2025-06-01,1,1.0,1,1,1,1.97,1,0,0,-1316.5435929999999,3589.748325,4906.291918,-991.3879293333334,-560.4980149999997,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BRAZIL,2025-07-01,1,1.0,1,1,1,2.96,1,0,0,-349.72667800000045,4032.157017,4381.883695,-751.1354223333334,720.757521,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BRAZIL,2025-08-01,0,1.0,2,3,3,0.07,2,1,0,-1681.563079,3063.242275,4744.805354,-1115.9444500000002,-1094.427083,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BRAZIL,2025-09-01,1,1.0,2,3,3,1.08,2,1,0,-1400.5807079999995,2899.295422,4299.87613,-1143.9568216666667,-84.03711499999963,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
BRAZIL,2025-10-01,1,1.0,2,3,3,2.07,2,1,0,-2561.180294,2743.679946,5304.86024,-1881.1080269999995,-2211.4536159999993,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
BRAZIL,2025-11-01,1,1.0,0,2,3,3.09,2,1,0,-2097.742908,2208.554198,4306.297106,-2019.8346366666665,-416.17982900000015,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
BRUNEI,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,33.039919,41.813654,8.773735,33.039919,,-0.28,-0.28,4.2,11,0,,,,,,,,,
BRUNEI,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-6.904323,2.012732,8.917055,13.067798,,-0.26,-0.27,4.1,12,1,,,,,,,,,
BRUNEI,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,-5.615757,1.600012,7.215769,6.839946333333333,,-0.18,-0.24,4.0,1,2,,,,,,,,,
BRUNEI,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,20.648403,26.376969,5.728566,2.7094409999999995,-12.391516,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
BRUNEI,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-4.747241,0.836012,5.583253,3.4284683333333326,2.157082,-0.18,-0.12,4.2,3,4,,,,,,,,,
BRUNEI,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-4.942625,2.091298,7.033923,3.6528456666666664,0.6731320000000007,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
BRUNEI,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-5.184830000000001,4.381054,9.565884,-4.958232,-25.833233,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
BRUNEI,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,0.3438199999999991,13.1876,12.84378,-3.2612116666666675,5.091060999999999,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
BRUNEI,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,-7.270315,1.812604,9.082919,-4.037108333333333,-2.3276900000000005,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
BRUNEI,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-3.4707100000000004,5.497316,8.968026,-3.4657350000000005,1.7141200000000003,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
BRUNEI,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-4.664351,3.228203,7.892554,-5.135125333333334,-5.008170999999999,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
